@id,@type,notation,prefLabel,definition,inScheme,topConceptOf,prefLabel_validatie,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/371,http://www.w3.org/2004/02/skos/core#Concept,371,"Ministerie van Buitenlandse Zaken, Buitenlandse handel en Ontwikkelingssamenwerking",,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/372,http://www.w3.org/2004/02/skos/core#Concept,372,Ministerie van Landbouw,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/373,http://www.w3.org/2004/02/skos/core#Concept,373,Ministerie van Middenstand,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/374,http://www.w3.org/2004/02/skos/core#Concept,374,Ministerie van Verkeerswerken,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/375,http://www.w3.org/2004/02/skos/core#Concept,375,Ministerie van Defensie,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/376,http://www.w3.org/2004/02/skos/core#Concept,376,Ministerie van Nationale Opvoeding en Cultuur,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/377,http://www.w3.org/2004/02/skos/core#Concept,377,Ministerie van Tewerkstelling en Arbeid,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/378,http://www.w3.org/2004/02/skos/core#Concept,378,Ministerie van Financiën,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/379,http://www.w3.org/2004/02/skos/core#Concept,379,Ministerie van Binnenlandse Zaken,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/380,http://www.w3.org/2004/02/skos/core#Concept,380,Ministerie van Justitie,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/381,http://www.w3.org/2004/02/skos/core#Concept,381,Ministerie van Sociale Voorzorg,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/382,http://www.w3.org/2004/02/skos/core#Concept,382,Ministerie van Volksgezondheid en Gezin,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/383,http://www.w3.org/2004/02/skos/core#Concept,383,Diensten van de Eerste Minister,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/384,http://www.w3.org/2004/02/skos/core#Concept,384,Ministerie van Verkeer en Infrastructuur,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/385,http://www.w3.org/2004/02/skos/core#Concept,385,Ministerie van de Vlaamse Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/386,http://www.w3.org/2004/02/skos/core#Concept,386,Ministerie van de Franse Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/387,http://www.w3.org/2004/02/skos/core#Concept,387,Ministerie van het Brusselse Hoofdstedelijk Gewest,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/388,http://www.w3.org/2004/02/skos/core#Concept,388,Ministerie van het Waalse Gewest,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/389,http://www.w3.org/2004/02/skos/core#Concept,389,Ministerie van de Duitstalige Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/390,http://www.w3.org/2004/02/skos/core#Concept,390,Ministerie van Ambtenarenzaken,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
